firm_id,date,grossprofit,earnsurprise,sue,fscore,xfin,volatility,accruals,inssell,booktomarket,momentum,ret
2DIOM,2021-02-09,0.6081451759059497,1.0485116346711092,0.4447572704513839,0.5702177632834178,-0.8585672268837254,-0.3197113754886143,-0.819680386032606,-0.20409918723177223,0.2640097872468739,-0.3343475546467151,-0.4324563859901764
2GCKY,2021-02-09,0.41576613671805007,0.4299631712652762,-1.4149565764341927,-0.6684356000606515,-0.4915568128191913,0.10243077123913319,1.1162576837330875,-0.4839057902419472,0.23200813624851943,0.7506841301735065,-0.45457820248383024
2HB70,2021-02-09,1.8425933250639728,-0.7013603835991365,0.006561511685485386,-2.101597505709286,0.9703332589412438,0.012193094555212027,-1.1643921683283136,0.7404159099049743,1.098466912134435,0.9597807985648056,-0.6049714425080409
2L8BD,2021-02-09,-0.5327652035061206,-1.79518415736055,-1.1132418187026818,0.13954654883303536,0.9201605718263911,1.9494935914045057,0.8957170769149908,0.23382576814357633,-0.17351204574378465,0.5356055974187532,-0.5381160093052003
2XO2V,2021-02-09,-0.4982343397664618,-1.0300083633731578,1.7872538290064346,0.8880465641342893,-0.2802419536112612,-1.095302995294281,-0.973664659273461,-0.5686768758483303,1.7805195318859484,2.1912643909724006,-0.3123003987848723
33OV6,2021-02-09,-1.3642753900647377,0.6630892628265732,1.4587999854359976,0.43520016872758915,-0.2120602378361814,0.917163852949827,0.6465711262749377,1.244002145375197,-0.13023444981340884,0.29497221803991847,-0.6157984066096372
352TS,2021-02-09,-0.7116420915547867,-0.23373935076210656,0.49099815537512453,1.3761521501311886,1.0410800978986559,-1.2062788390536157,0.6406080293666614,-0.8011911684131701,-0.34017372280451763,0.6779561734798077,-0.4098414288879179
3A74S,2021-02-09,-1.9282571333240057,0.813519587930894,0.32992245576195167,0.1571500278524262,1.3321772159043967,0.3765488155526721,-0.5631977889246912,-1.228984419767858,0.14516622871823665,-1.0851671021198366,-0.46784416080801405
3AIVX,2021-02-09,-1.2773308323380723,-0.48093393905528653,0.2143140682833624,0.03074193702246107,0.9786484506896476,-0.7278757655391054,0.8186135623943941,2.107768676747818,1.4730601882934777,0.2526207502866254,-0.6001107131923961
3D49I,2021-02-09,0.9497317363488135,0.7369878732613442,0.7437938201603176,1.607239376162622,1.0558317613195247,-1.03503954577807,0.14775206188175977,-0.6326027591627097,-0.04215903084732724,-0.01267560436166433,-0.3329448998257603
3DBOE,2021-02-09,0.4120029466612075,-0.3083661127313673,-0.347772101915901,1.8642595116593221,-0.8733605611850048,0.18870089527551295,0.17246565411425072,-0.0555029166452214,-1.3702767558367404,0.8849274870470061,-0.5262131146714379
3IMUD,2021-02-09,-0.2822825596020095,0.3273659022712483,-1.2690774422734512,0.9556636818791936,0.007908473707287639,-0.7517146961446399,-1.6534640313162363,0.22925037043525903,0.024006367229999655,-0.4431037520238448,-0.49628892897605664
3K6RJ,2021-02-09,0.6822942171198947,-0.9370526285977093,0.1273013448843388,-0.12823073419324282,0.11753666662843704,0.1448910972913326,0.17332815921107328,-0.5310743302551324,0.13733739400140899,-0.021912659391766277,-0.47832244694358483
3ONTJ,2021-02-09,0.9257626594647641,1.2001231413355313,-0.31442524714985676,-0.040490152768007326,0.3013351735089487,-1.0474956352412288,-0.5932143994388392,1.1300342294294676,-0.3539391683004589,0.23589035205294895,-0.5747743905403427
3UFCW,2021-02-09,0.017369001082190156,-0.654519996881228,0.7521065201851282,0.31207668177210296,-0.3355024492496835,0.10709059320819588,-1.9462724023312474,-0.03298441460817946,1.53471030458193,0.3567047221853991,-0.4697426683932283
48QZQ,2021-02-09,-0.8669072376649825,-0.5797760812057811,0.3428068285265867,1.7814489688405488,-1.5577672496312618,2.1474798880126063,0.7913283586056936,-0.730971351034508,-0.03474462092409713,-2.1672046785362347,-0.5968820937873192
4FO9X,2021-02-09,0.20955094406562264,-0.056835053285501896,-1.5296706919259526,-1.2859270171837205,-2.0875247236966055,-0.8904543928743707,0.22756797067572687,-0.11550692536982418,1.163147286721727,0.45073036444717224,-0.4714447957398578
4WWL4,2021-02-09,0.07365180756288024,-1.0663991119548153,-0.2407393464495761,0.4131511669741567,1.7117109083928304,-0.1449744749660722,1.0628218364780142,0.9117691016221117,0.04148731322859704,-0.38752700102588444,-0.5440390236837815
4XI2F,2021-02-09,-1.316229940091775,-0.9868564775966139,1.0238105743792856,-1.1406337831266942,1.0796421531029379,0.10839897009327398,0.2938005737147104,0.2693335383895847,-0.11897608776683409,-0.6040954724077799,-0.5727030025562542
5412H,2021-02-09,-0.5279794153619566,-0.5033851620925923,0.28603769377547933,0.6150082027294724,-0.05721749366182746,0.3880481448870433,0.31636249901777275,2.2807291968244097,-0.7048630950040884,-0.0650808433979087,-0.6310519136679307
54964,2021-02-09,-1.3121505122406907,0.3024123241734916,2.3052900996994556,-1.3780068701121746,1.8999749670551946,-0.34137962411195094,0.3064094662110376,-1.6833886213192422,-1.1084376962925486,-2.5766821587039432,-0.5658607035943519
5CA1V,2021-02-09,-0.23203344158810832,2.6042067662248494,0.17579355417395415,-1.1695133809507985,0.248465792457158,0.3843099800186512,-1.7054590953549247,1.2085046147999416,0.06776871911037465,0.6765925536914322,-0.5091801361185164
5GEI0,2021-02-09,1.6896710474889756,-0.5790898936037966,-0.5106950159424589,-1.1732170333991314,1.1176915762843758,-0.49726660740789624,0.4822797625405764,-2.115048746636311,-0.2088416054122884,-0.6665577674059503,-0.38273527499008325
5UN0V,2021-02-09,1.6647884892212996,-1.3189007431174822,-0.06997667856527512,-1.8893717670172856,-1.8303849631042386,0.09573517311551889,0.3822673919481581,0.20354775015365595,-0.522177679324502,-0.1789257794640443,-0.44852604494776166
5UWRO,2021-02-09,1.0082193498609096,-0.0676618574636799,-1.7502770558831697,-1.1506173931198223,-0.08871685095934123,-0.7282754928770588,-1.211265468820754,-0.5112061995492676,1.9250527856363016,0.8065632203790427,-0.40559221807815427
6CEF8,2021-02-09,1.105670215259311,0.4477881813206735,-0.09953676242181127,0.968950593162933,0.27429799892547757,-0.25257929318573086,-1.610921288973271,1.6876134471270303,-1.9310600335344736,-0.8554497949006835,-0.610475627122073
6F4B6,2021-02-09,0.24112685131161415,0.7143073429992018,0.2218034480147565,-1.2143109383562736,1.3755518938667268,0.39478779738725195,0.474992817979101,1.340608125879901,0.7272627679633737,0.7548445003496934,-0.5355027907478764
6QLTT,2021-02-09,0.315716566364175,2.2797533415835565,0.3789685113400758,1.3206033810988047,-1.3212193227566555,-0.2554781147907554,0.8663811994277728,0.5411578468760875,0.8365237017446584,-0.9520169121425074,-0.4789460051157557
6VZ7A,2021-02-09,-2.20538088149832,-0.1785228271042778,0.8508143419180819,-0.24281145279881935,-0.8460404624432087,-0.3690586389644067,0.9801756668829735,-0.7328065615834354,-0.47254687458531675,0.40996922737875424,-0.35706227632231097
74XYA,2021-02-09,-0.22401159548317814,1.8320417651163243,-0.6446541057492788,-0.10967557908709302,0.2183176079843693,0.5643223449414142,1.3185970408998295,-0.3231226098591117,0.07217421414858714,-0.09576994894518233,-0.3917620380548648
7CN4E,2021-02-09,0.5055418878140097,-1.5089491127820007,0.5827238213624523,0.565387389122777,-0.2685330029616975,-0.2613581104399255,0.09279728828224659,2.0374960066220167,-0.2214035330865972,-0.9100469899328383,-0.6166115540308308
7E8ZA,2021-02-09,-1.4780676719509525,-0.5646722037882844,0.41907625230706014,-1.7283780079778392,-0.4216614948189909,0.7124716765299408,-0.24985133409795052,1.5000761942633947,0.924436931363526,-2.132034260832355,-0.6579551052542526
7G411,2021-02-09,-1.6818669042753145,1.472576518554458,-0.4788799075428349,0.3787117423952044,1.3901293133146402,0.22628992310620283,-1.3657557456064717,-0.3371823888656697,1.4522229623249017,-0.2613046926799347,-0.48395329838288353
7JOD0,2021-02-09,0.1661701407736327,1.436288069813843,-0.036220217697842165,-0.9248698212193167,-1.0499835343391288,0.39406798224088097,0.7488101713860232,0.45573413288263914,1.570358159018779,0.4478090304602369,-0.4960748623051594
7WBF7,2021-02-09,-0.9477391308686495,-0.5430629120562442,-0.253126374590109,-1.7422416506560443,0.25468068486990053,-0.430016591709168,1.563121759796551,-2.078428146723946,-1.2679520842199825,0.65831701018617,-0.4391124701299716
820HQ,2021-02-09,-0.808344112097095,0.7804205138975395,0.08005308762375493,1.4805414056054012,-0.5722083892384122,-0.5343545096422744,0.28831698341175427,-0.40079771171070044,-0.04037667897617411,0.11452802896719425,-0.5155747835619588
82BC3,2021-02-09,-1.2432467860407521,-1.9162659149990189,0.4746518699616697,1.2267017910015863,-2.2227958851970304,-0.8824961377620429,-0.5129660704700656,-1.2145937843764965,-1.0799060346765001,-0.05834690413710963,-0.40632052301707605
8RCN8,2021-02-09,1.091566384747823,-0.8167697949597261,-0.15598727046235286,0.5699951236789916,-0.36459293664140463,-1.3886649452378854,-0.3204131760801192,0.4785223246839343,1.2740636619648695,-0.7502582832252023,-0.5379930118089835
91FKI,2021-02-09,-0.11763275694098348,0.6141374596481817,-0.3677726219379359,-1.6550858665872765,-1.4355914106545693,0.17047746417313678,-1.2020602366308315,1.0528019300519829,0.31883653992168015,0.678896390602641,-0.46928524599376226
95ME9,2021-02-09,0.4951248905987521,1.6596804012660489,-1.5335326945246,-0.96111316072395,-0.3403517599160988,-0.6112173452005849,0.4667760429540701,-1.2088508349376461,0.7085692772020765,0.4116245571795528,-0.37576227837370657
9HYUL,2021-02-09,0.028789139855003053,-1.4603363841850456,1.2587656869295274,0.36404324596817544,0.16718563199461778,-0.8571250769783904,0.8695739675204547,-0.05114501027347872,-0.8197523281416408,1.9176425872036067,-0.3799352170678588
9IOED,2021-02-09,-0.22553324399847682,1.0087031305575318,-0.6532174747520239,-0.8367613774232575,-1.9665262432063664,4.795092317524597,-1.00849509259292,-0.2679373577277933,1.6917726797522255,0.17451364281845438,-0.5335926414126131
A0XVP,2021-02-09,-0.20617576509963842,-0.6677753138673602,1.9095400594204164,-1.8873538555898959,0.12566897097664162,1.0502732082273347,1.9181948489173573,0.05727045156468545,-0.9534012838694804,-0.6695217866050938,-0.49470195329392536
A40ZI,2021-02-09,-0.9754105996346463,1.866288538689266,1.5220442547274426,0.6739901077859701,-0.09001737319032746,-1.0238632246282473,0.3554449161439122,-1.4860829889963547,0.05199555511448259,0.16420596378408156,-0.3926397120900433
AWLZH,2021-02-09,-1.8527051924929598,-0.23370983167065107,-1.642248636517362,-0.2870213722368565,1.3827204522332646,-0.5213433579452731,-1.051201679492814,-0.16972824477736756,-1.232743003406198,0.5484966859619615,-0.5655544616880869
AYI6Y,2021-02-09,-1.2819277043346504,-0.03817905113063695,-2.639652619731158,-1.420135352653924,-1.555058572982292,0.5287910208736067,-1.8370941631043132,0.5958805979757954,-1.8577652216372473,-0.43239436724529634,-0.5853453607403369
B5B3R,2021-02-09,-0.6321638248665288,-0.29297815187050985,-0.9984468379655738,0.6692353963416134,-0.652257167249909,-0.2866462089516356,-1.0170137549802998,0.5440516578258574,-0.8779498108985427,-3.1006126110760794,-0.6513618569987208
BC7US,2021-02-09,-0.8660458940764301,0.22657989219785005,-1.000632548159989,-2.158909103663849,-0.6001031502813787,1.6817386558501273,0.9880886201656305,-0.6754840785424024,-0.26249509227860773,0.23684651928064773,-0.4901987159084283
BJ8F8,2021-02-09,0.7208344914474613,1.0606351651780543,-1.191064924502982,0.8217960022485827,-0.28904819461061154,-0.7464230301512133,0.1881026358286956,-0.24098305600487882,0.5924088821667015,-0.8453965498278172,-0.5062460624880902
BOH9Z,2021-02-09,-0.15569327069476327,-0.766405501224566,0.6054547056663182,-0.3378895276020043,0.553193583861442,-1.1057981899925704,0.018383208882456033,0.6965669929119047,1.5095650985723699,0.23902658332704718,-0.5334806776718639
C8UJ9,2021-02-09,1.1942836754716295,1.5307682618610003,0.310752063211059,1.4661436528019258,-1.1609300240720828,-0.5722520658080057,-1.6686526603916068,-2.922576440115362,0.2062541557847137,0.4076558187924411,-0.3109229219431041
CDOVU,2021-02-09,-0.3658165273428941,-0.9115722270924963,0.7184603287655216,-0.8688308529920082,1.00757834371095,-1.066719840503593,1.9274581933379806,0.04105091745564115,0.13533147627923886,-0.7505547434173525,-0.5850107944087488
CE9PN,2021-02-09,-0.40020373512700624,0.8498806089255632,-0.24162576536001487,0.6985047469836879,-0.5347663553764676,-0.18714082248115338,0.34609831623393156,-1.3586972059913107,-1.5551670287196229,-0.49142306746973435,-0.3795932965659127
CQO2P,2021-02-09,-1.4465659841397203,1.3285587088830082,-1.8552810929320687,-1.3866784467354725,-0.8024951217794364,-1.0587872482801872,0.635953938034091,0.5210420811296111,-0.8493180587137688,0.6060089544427778,-0.5014917353858536
DA0XM,2021-02-09,-0.29796983906914054,-1.1054131943286867,0.30280205592345893,0.1665693852784827,1.275478366597417,0.195338540453675,0.29069956517399187,-0.20688959215096223,0.35307428135913266,1.2805502379858777,-0.5188943558369185
DI5HJ,2021-02-09,-0.1475854010351523,-1.7527864234497572,-0.8490663189228266,-1.267251167970605,-1.8703512380541076,0.16152158741461198,-0.45597297019661326,-0.5595025412592672,-1.1288981224541923,-0.09655010361335507,-0.5461322808446863
DIVV3,2021-02-09,0.5321520263300148,0.841308478220619,-0.28266350615347635,-1.1654249879578207,0.8486986981399816,-0.5230169830828415,-0.2927003017548859,0.38438329983688774,0.9542342068694698,0.40681442599353895,-0.5206832914857854
DVJ9R,2021-02-09,0.6463629648546206,-0.15074855718158708,0.5456214127148252,1.2179119824456472,0.3668669731272652,0.11826887103070703,0.7336800744333577,1.1481040189446334,-0.2943056288117931,1.7001477928256212,-0.4363975255598924
E3TPE,2021-02-09,0.6498584896638739,0.9957860475676011,-0.03543423264358786,-0.8333636190141173,0.5925014563613654,-0.0889988389648466,-1.657364138409074,-0.6284741940343961,0.6861249455457964,-0.9310366278544036,-0.5831746533180662
E67Z8,2021-02-09,0.020381657137653792,-1.6438949307497321,1.9074073331386938,1.0605283577080378,1.3701902276692137,-0.4325138953238009,-0.12545042159796133,-0.4771619615006091,-1.334100214972882,-0.19888896673594741,-0.4609789626903228
E7X8T,2021-02-09,-1.2654881523133452,-0.5224785079773874,0.20051400690456242,-0.8183217239474105,-1.1065268706303293,1.7852611697025351,-0.938430227573196,-0.009783995297289457,-0.8902654594749512,0.8440389024520497,-0.545759179236516
EB1RC,2021-02-09,2.127977934970134,-0.3186089053805059,-0.01774678413311928,0.0402763446627781,-0.4179313613478006,0.12170418684962107,0.7467617983266516,-0.40588311701060004,-0.5685442461822264,-0.5693661407086642,-0.4932618235049546
EF6C6,2021-02-09,0.07758613455064821,-1.7886984147897063,-0.4899520529548726,1.5817693601228415,-0.8649663463658407,0.2895607327579116,-1.3482038541260306,-0.19845502105887416,1.0678064487870735,-1.663092762527604,-0.4877563579356112
EFQ4A,2021-02-09,0.18811151512511542,-1.3337493936779594,1.7951196717651559,-0.528666938538913,0.060778162006678814,0.8205912235550841,-1.040962677868544,-0.6940087665100532,-0.52089749362959,-0.6119035540980565,-0.5179449203123784
EHQAF,2021-02-09,-1.082664438483003,0.01145880316292638,1.5756828447575857,0.35330097654032894,-0.33227839875120774,-0.7949171468381061,-0.581091845720094,0.42153920900020553,2.0624426833540133,-0.2055098536395252,-0.43326871177845605
EIEU8,2021-02-09,1.277702539894176,0.556777202396227,-1.2681636288116862,0.4770853534748243,2.0331158814265984,-0.24098661077962646,0.7961000690094836,0.05998973667046836,-0.7829307108145368,-1.1859666449804191,-0.5654521318234608
EMA40,2021-02-09,-0.6680669474776404,-0.5015810112124243,-0.7465597836970151,-0.6577029640235356,1.4926539625940936,0.22452049278757355,-0.3966666823083272,-0.5412042344921469,0.07249874065842732,-1.0388085356063563,-0.609531692789398
EN4CH,2021-02-09,-0.5730221231680401,0.21440310621383515,-0.9681264965691558,1.525411487846443,1.9943097988409801,-0.6838941675799365,1.6637047431161214,0.1313172304740382,0.23874469340529955,-1.4570995017262718,-0.5371347609880063
ET43P,2021-02-09,-1.6037444228094795,0.2921975898958183,0.6094611700667841,1.1512651868222996,-0.8214906963860543,-0.6933584191735708,-0.9757651444431877,-0.5860020817640957,1.0172657562697605,0.7983812155479735,-0.3884018462518538
EUYU6,2021-02-09,-1.5296059740440935,0.5416438235756706,1.2513584330304623,-1.628263957208869,-0.12143373623629997,-1.214625395777518,-0.0776654456398057,0.9166624189602638,-1.1522044123907775,-0.7578917256912429,-0.5176691067359398
F7HPQ,2021-02-09,0.8212574300287319,0.23918593727153867,0.4020095124906974,1.3489214215511371,1.2595455001583957,-0.8994997115923488,0.29771210507252305,-0.5189019028144767,0.3199553620134782,1.4107792720638672,-0.3521835425014054
FZ4XF,2021-02-09,0.7915075472607714,0.5496103316788374,0.9306235060764297,-1.7426740734425878,-1.8638833851823144,1.2477111390696753,0.1577998247088172,-0.10492193357866887,-0.22426506177184544,-0.1306171763736926,-0.45149805556511496
G44QL,2021-02-09,1.0786709941538615,-0.17894874480364387,0.047105620593265125,0.9375055567340286,0.6478724149105122,-0.8592425148281387,-1.3601378251006853,-0.6283446271075045,-0.18487320691736178,-0.5584196023353716,-0.4152604581707512
G5Q6N,2021-02-09,1.2958495462666513,0.3547796272308287,0.6675906430874242,-0.5134526715006277,-1.007337122820948,0.8750245644106415,0.5732677709706032,0.29122205837079773,1.0721346143153525,-1.0907133173801022,-0.45474486488314214
GVHFC,2021-02-09,1.4246229431360204,-0.8231789180802567,-1.0153114209693292,0.8895008659984225,-1.1748407870546582,-0.7600390966055927,1.85801773184458,-1.8277318716792987,0.31832774367704536,-0.253273494081311,-0.3351788215129954
GVHWQ,2021-02-09,-1.2682014446730376,0.13477287078690225,0.698445267104124,-0.15459287941494276,0.7631767402443489,-0.8381920767899617,-0.5256696107992662,1.3236025518611092,-1.3644438566667754,-0.21937943473452395,-0.6614892839723355
GZI6E,2021-02-09,-1.1055121227983038,-0.11856381220267581,1.02401914556167,0.8587074754724843,-0.9867614683473641,0.009091621851165656,-1.7345442649832787,0.8278884444102156,-0.5932587091829129,-0.03216891219383148,-0.4990891741221424
HCZAD,2021-02-09,-0.23326371169013854,1.1079517133338024,0.44045292019074667,-1.2409634559031686,0.4721285604964978,-1.2809092084725018,-0.9649702108731777,0.5783768804499267,1.275423766793625,0.4001507814734672,-0.527512998997176
HD5IL,2021-02-09,-0.13627393447606317,0.41768450095785814,-0.7328932302257859,1.4031885489946696,-1.436923492211356,0.8243294898612105,0.6057417208952657,0.038479225206262825,0.4096031029042495,1.0942954951450077,-0.4640288878800547
HMAOA,2021-02-09,0.3441099151705771,-1.7143876871574333,1.3609083052468305,0.02407933874661498,-1.090906437213024,0.08679898235962871,0.810247280923224,-0.7361963213696784,0.8728596880635803,2.138934637008272,-0.3365755117248583
HSL0G,2021-02-09,0.15742151844607688,0.35745021751301037,-0.2770570493308368,0.8302442593799719,-0.6461982036471503,-0.7071633719191941,0.8799905268638691,0.8091417940629808,-0.7935142764335937,-0.8093293005877192,-0.4988318959792464
HUW3I,2021-02-09,-0.781261629601804,-0.2905254709463736,0.27760637800472554,0.5355481567313604,1.9907256652354783,-0.10757249810586712,-0.4701991734389398,1.1938227376457886,-0.44830864540246607,-0.6513921845284547,-0.5328687442550154
HYDKJ,2021-02-09,0.006764192644839111,0.924146633455488,0.8306565187646276,-2.2171669708090076,0.2810128818375201,-1.2490759789645411,0.9307967607230759,0.3085225214182942,-0.08472480621239131,0.028641174455997207,-0.5067495740066449
HYZOO,2021-02-09,0.01850715022640962,-0.1657769663828084,-0.49085066297133695,-0.8697691792230801,-1.317808083189308,1.0960237460800706,0.4878220246114852,0.6322095957682421,-0.14194407038776477,0.028552267154534468,-0.6178234509803072
I5OFQ,2021-02-09,-0.6640939199584357,-0.7414371706654378,0.6838859491940811,-0.31094261455178634,0.6674591819951562,2.195953853392271,-0.8920905872166988,-0.09835597231836192,0.8625869736111956,0.3865210602333621,-0.4343961690976573
I64L7,2021-02-09,0.3315693063934684,-0.24944823772518088,-1.2014115621066586,0.5638507576894574,-0.4353089287864165,2.25059263292618,0.5335625870757725,0.8991061678289068,-0.9842630312770848,1.2797885771143498,-0.4654517561031588
I6LUX,2021-02-09,-1.294768780715367,-0.19831555596190475,1.4032762585726921,-0.8092008025682562,0.6710479291783343,-0.9245635727979339,0.5755392313169109,0.8491133375753173,0.2836764192675924,0.10861688453957362,-0.5208832603213189
I97F6,2021-02-09,1.2679818745770601,-1.397050311851431,1.1006221623964234,-0.39183958638341654,-0.3692838145718662,-0.635307702158998,0.6765516088221615,0.1864832599261104,0.16280336854935187,1.992028670692387,-0.4189052456880092
IHVN9,2021-02-09,-0.8174445624268728,-1.0959166101828368,0.7044397439420461,1.0027780994546949,-1.6496458754667276,-0.0644918919755279,-0.33568067961245107,-0.999930734506448,0.893766034080019,0.27423698802891094,-0.381687662940604
ILFZD,2021-02-09,-0.5615586314062962,-0.24907581483717467,2.5201387069884595,0.4047892249890277,-0.10824029563092641,0.15104623998614664,0.7865413174422152,2.799369148873395,-0.0748038657348305,0.5792883534774641,-0.6380718247080617
IY2M7,2021-02-09,0.06932797070712243,-0.037928566034580946,0.2828237906184234,-1.0180912080933806,-0.6937525790015223,0.01827724256529494,-0.03104476716549381,-1.569319174201289,-1.2625345089404354,0.7420519053569951,-0.40036755579701705
J0HHD,2021-02-09,-0.3428354547968621,-0.014036850785421044,-1.00922689502537,-0.3803695520114243,0.1903170338619322,0.44229896847863565,0.7075935962763312,1.4493676975205043,-1.1043914041429466,0.12638092615989316,-0.59363891124738
J1WBA,2021-02-09,-2.2847076538132822,0.23404492287103967,0.5771888946576784,-0.0795450774330741,0.46501757760670165,0.686399951836844,0.33925815314768526,0.6568863141462169,-0.3180629906465548,-0.7741875967634323,-0.6627556290838281
J7D2F,2021-02-09,-0.08990666210751751,0.1911931785916944,1.2247393202767982,-0.7185903789603418,1.3255624113520676,0.6026319917176044,1.129481348771472,0.03259234850063172,0.7715544761282905,0.638981049795087,-0.47841075512721243
JKYS3,2021-02-09,-0.6533786058340811,1.121104233852222,1.196276132635415,1.0714938441494388,1.0327496937855718,-0.30512133064058156,1.2910277887491275,0.3538278536383139,0.308914723152531,1.4913752853808473,-0.43667993482922574
JLR0N,2021-02-09,0.6534736611646584,1.8708415217435124,-1.1097982455238578,-0.3035388241784098,-0.7987874420400906,-0.4069481765376422,-1.9628233649107918,0.554596170952789,-0.1902877043259604,1.637916451898655,-0.4942515220331017
JQ0UM,2021-02-09,0.5800500206513204,0.09030287154176062,-1.3629876433344812,-0.8475506851122541,1.2158698597388367,-0.6791802056801268,-1.7548767980994757,1.3390264913260745,1.086850757406353,-0.27633444123143297,-0.5605526515362078
JSOQ8,2021-02-09,0.08444519859553277,0.521877808877523,0.31558231150532584,-0.19780329698964053,-0.39178774584052334,-1.0708121668802315,0.2753413259387251,-0.4662037866151561,-0.48474538206068485,-0.6733489202097819,-0.39195336727264607
K22I3,2021-02-09,-1.4179066701063818,0.25901050884024057,2.180284431815441,-0.2229501713668867,-0.7141880341311068,-0.6413705063505651,0.1168358318837448,0.34405911297677855,1.3915663786058923,0.9199997512999487,-0.4937344982876148
K94X1,2021-02-09,-1.6840691212175962,0.9454588105355064,-1.4219731215758211,1.6227654095369273,0.29840467810925747,-0.46495927116927876,0.09420539651994729,1.9403398400873932,0.1497789206460309,-1.0760402293249585,-0.5229579019670056
KJPR7,2021-02-09,-0.6986653409510629,-0.4868332690143399,1.7626128682177433,-1.2091573428862368,-0.15240500430644008,0.09066390826749786,0.6505263973823765,0.7684968462158617,1.5922977271358845,1.9447309614240003,-0.40432079657794545
KJRWG,2021-02-09,1.9510768918509083,-1.1893543171992316,-1.6618292069940412,0.9212156519319759,1.7045012638767822,0.05113187586655282,-1.6692073248864618,0.47729920956904437,-2.3438765341233148,-1.1646574944417507,-0.7263743855537201
KQDKZ,2021-02-09,0.6463804508764823,-0.8210216010053262,0.6215532568552512,0.8992722078060214,-0.1319027902854783,-1.4483807584043764,-1.2811759183768088,0.006795899079186543,-0.5698571414046552,-0.6157631663685904,-0.5219651490482552
KSPTH,2021-02-09,0.7279630370458336,-1.4874126755126205,-0.1221622989935678,0.3031683539825663,-0.4550065077668433,-0.960393480339151,0.09911596412591869,-1.7300601702152436,0.41984742697448524,-1.0255045240767027,-0.45343994959022355
KYFX5,2021-02-09,-1.0561027781413708,0.42779636379533803,0.5024017805788789,-0.2881876287434472,0.5673503070307412,-0.9415991887879102,-1.374756974929145,1.6087495916061114,-0.23615009377371537,-1.6981971150314674,-0.757188426284987
LAURD,2021-02-09,-1.43255216759514,2.5341397611864407,-0.9790259314836968,-0.6381605062923539,2.1172204168060316,0.6646962162572354,-0.5719055722418407,0.3635098991876384,-1.4730003445102104,0.6672218054070669,-0.5947426786436726
LK0ZV,2021-02-09,2.2283872878463264,-0.043079584782217795,0.7002901354651017,1.488614874777789,0.9437218719310903,0.614666647007102,0.3761843184036411,0.45185853800086123,-1.1566019441559223,-2.4632575682744022,-0.5512745052483388
