Date,SPX,23026,23579,10145,10516,11308,11404,11674,11762,11850,14277,14541,18411,18542,18729,19350,19393,19502,19561,20482,21207,21573,21776,21936,22103,22111,22293,22509,22592,22752,22779
12/31/2007,1468.36,74.58,144.72,62.72,47.05,,,,98.83,95.26,99.2,95.96,40.49,73.55,79.17,188.81,27.29,38.39,88.77,57.17,49.28,33.29,83.61,23.8,57.92,68.41,24.09,72.27,86.27,59.88,16.23
1/31/2008,1378.55,73.43,113.89,-601800,44.56,,,,84.7,87.85,76.04,85.6,38.41,72.32,78.06,177.54,24.01,35.33,84.43,57.53,54.75,33.11,77.94,24.45,51.91,64.76,24.26,67.27,81.5,47.5,11.63
2/29/2008,1330.63,70.25,109.95,58.9,45.83,,,,82.69,88.83,87.39,89.7,36.48,73.68,77.64,172.78,23.58,36.9,84.44,54.84,51.64,32.85,77.17,23.66,52.4,63.97,23.38,64.32,80.73,45.65,10.09
3/31/2008,1322.7,71.32,112.95,57.75,41.83,,,,81.71,86.35,87.95,88.36,37.62,79.76,79.5,163.61,22.22,38.5,75.85,56.48,45.82,28.19,83.79,22.23,52.92,66.98,24.19,62.79,81.5,39.5,9.46
4/30/2008,1385.59,78.62,124.34,60.8,44.77,,,,90.09,95.01,101.65,99.53,39.33,83.78,72.55,170.99,23.24,35.23,86.55,54.39,44.72,27.12,88.13,21.36,53.74,69.27,26.88,63.69,79.18,39.59,10.13
5/30/2008,1400.38,82.38,127.48,61.31,40.48,,,,99.67,91.02,102.23,103.3,38.68,84.56,76.3,165.44,24.11,36.51,84.82,58.1,48.08,28.47,91.25,20.9,60.14,69.38,27.56,65.95,80.38,40.55,9.49
6/30/2008,1280,86.17,98.16,51.7,34.41,,,,87.6,90.38,108.81,103.28,37.32,75.53,70.91,147.28,21.72,32.95,67.35,54.62,52.86,24.37,93.28,18.86,51.11,66.89,23.24,60.03,72.12,39.62,7.52
7/31/2008,1267.38,76.98,89.02,52.28,29.19,,,,73.75,82.48,102.91,88.1,38.27,71.56,76.62,143.26,22.67,34.8,62.63,58.46,48.6,28.99,81.52,20.15,50.34,71.18,20.17,63.45,72.95,34.59,8.85
8/29/2008,1282.83,76.6,84.17,51.87,26.09,,,,75.97,82.46,95.65,90.61,40.56,72.81,78.44,144.09,22.9,37.04,67.6,59.59,45.71,28.55,79.28,20.97,48.68,73.7,20.76,66.31,74.72,37.5,9.65
9/30/2008,1166.36,70.65,60.43,42.96,22.45,,,,58.32,80.04,79.27,86.58,40.75,61.35,77.73,101.64,22.38,31.47,59.13,59.75,39.38,27.63,65.36,20.24,42.43,72.49,15.81,61.52,71.29,33.58,7.36
10/31/2008,968.75,55.01,36.53,31.48,21.24,,,,47.19,76.39,52.43,78.31,37.59,39.76,65.16,79.18,22.39,25.88,54.05,57.6,26.76,18.22,56.61,19.44,34.05,64.19,10.95,52.3,67.1,32.93,5.54
11/28/2008,896.24,62.36,31.43,29.09,28.19,,,,48.64,83.02,51.51,83.62,39.75,42.66,67.56,71.48,22.55,25.27,44.37,54.72,34.19,13.4,59.22,18.38,37.68,61.78,9.16,46.89,70.37,28.43,4.44
12/31/2008,903.25,51.71,29.1,34.28,29.68,,,,52.18,82.68,43.18,78.29,40.5,46.49,71.16,79.26,25.67,25.19,44.41,55.74,41.45,12.7,58.58,19.82,38.43,63.1,9.69,45.3,60.5,32.75,4.62
1/30/2009,825.88,53.21,18.95,34.26,28.19,,,,46.21,79.21,41.63,74.64,37.07,32.54,67.94,71.86,23.64,27.99,44.03,58.28,40.52,9.82,57.12,16.31,34.33,60.84,10.27,40.12,56.55,30.76,4.62
2/27/2009,735.09,45.89,11.86,28.33,27.59,43.1,40.87,29.55,38.47,70.74,39.04,64.94,33.59,25.96,62.86,56.86,20.32,24.48,33.16,49.77,42.4,6.4,50.3,14.13,28.43,53.22,10.77,33.73,48.33,26.07,3.67
3/31/2009,797.87,41.62,12.09,29.42,28.75,46.8,44.71,31.16,39.23,70.95,41.67,71.93,33.93,29.49,61.61,68.57,24.2,26.64,37.52,50.14,45.69,7.91,48.35,15.64,30.37,55.98,13.55,40.07,52.86,29.23,4.41
4/30/2009,872.81,44.1,22.59,32.96,25.48,45.85,41.91,33.26,47.14,69.46,50.26,70.71,32.49,37.98,62.09,86.07,21.54,32.25,42.24,44.42,41.08,14.23,49.14,15.34,36.18,55.73,14.93,47.83,61.24,26.48,5.77
